#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1255.7767461476042
sim-1121221206.msf.Rep0,Deterministic,0.0,-1255.6607278374388
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1256.274972410414
sim-1121221206.msf.Rep0,SS,NA,-1256.2508836451818
sim-1121221206.msf.Rep1,Adaptive,0.0,-1255.1787510723022
sim-1121221206.msf.Rep1,Deterministic,0.0,-1255.5695161106141
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1256.152990836476
sim-1121221206.msf.Rep1,SS,NA,-1255.8003997916994
sim-1121221206.msf.Rep2,Adaptive,0.0,-1255.4881915909689
sim-1121221206.msf.Rep2,Deterministic,0.0,-1255.7243625581164
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1256.1498642446627
sim-1121221206.msf.Rep2,SS,NA,-1255.6628421425044
sim-1121221206.msf.Rep3,Adaptive,0.0,-1255.6571180403373
sim-1121221206.msf.Rep3,Deterministic,0.0,-1255.6441927395583
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1256.1356107136692
sim-1121221206.msf.Rep3,SS,NA,-1255.9870198141718
sim-1121221206.msf.Rep4,Adaptive,0.0,-1255.6504840456691
sim-1121221206.msf.Rep4,Deterministic,0.0,-1255.869280030809
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1256.0614583117099
sim-1121221206.msf.Rep4,SS,NA,-1255.8376408763725
sim-1121221206.msf.Rep5,Adaptive,0.0,-1255.7547677237098
sim-1121221206.msf.Rep5,Deterministic,0.0,-1255.670612050669
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1256.2099605184003
sim-1121221206.msf.Rep5,SS,NA,-1256.1584481173334
sim-1121221206.msf.Rep6,Adaptive,0.0,-1255.4043973829469
sim-1121221206.msf.Rep6,Deterministic,0.0,-1255.6368211051606
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1255.9767733152719
sim-1121221206.msf.Rep6,SS,NA,-1256.017971379831
sim-1121221206.msf.Rep7,Adaptive,0.0,-1255.403234687368
sim-1121221206.msf.Rep7,Deterministic,0.0,-1255.3676812458275
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1256.3348896990722
sim-1121221206.msf.Rep7,SS,NA,-1255.9648912603175
sim-1121221206.msf.Rep8,Adaptive,0.0,-1255.5243529765692
sim-1121221206.msf.Rep8,Deterministic,0.0,-1255.6286230788671
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1256.0037956049944
sim-1121221206.msf.Rep8,SS,NA,-1256.0376389915452
sim-1121221206.msf.Rep9,Adaptive,0.0,-1255.492248625287
sim-1121221206.msf.Rep9,Deterministic,0.0,-1255.7101483737495
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1256.2040354009844
sim-1121221206.msf.Rep9,SS,NA,-1256.009680674011
