#treeName,Method,NumericalLogZ,logZ
sim-1845847318.msf.Rep0,MCMC,NA,0.0
sim-1845847318.msf.Rep0,LIS,NA,-2528.7568027227308
sim-1845847318.msf.Rep0,SS,NA,-2537.7202184322223
sim-1845847318.msf.Rep1,MCMC,NA,0.0
sim-1845847318.msf.Rep1,LIS,NA,-2517.2009688600383
sim-1845847318.msf.Rep1,SS,NA,-2529.395190911817
sim-1845847318.msf.Rep2,MCMC,NA,0.0
sim-1845847318.msf.Rep2,LIS,NA,-2541.7464533360458
sim-1845847318.msf.Rep2,SS,NA,-2529.875063221642
sim-1845847318.msf.Rep3,MCMC,NA,0.0
sim-1845847318.msf.Rep3,LIS,NA,-2530.416400403515
sim-1845847318.msf.Rep3,SS,NA,-2526.6092651391414
sim-1845847318.msf.Rep4,MCMC,NA,0.0
sim-1845847318.msf.Rep4,LIS,NA,-2544.8301554601544
sim-1845847318.msf.Rep4,SS,NA,-2539.4732956375497
sim-1845847318.msf.Rep5,MCMC,NA,0.0
sim-1845847318.msf.Rep5,LIS,NA,-2533.401451761676
sim-1845847318.msf.Rep5,SS,NA,-2541.8681559987567
sim-1845847318.msf.Rep6,MCMC,NA,0.0
sim-1845847318.msf.Rep6,LIS,NA,-2539.304522480066
sim-1845847318.msf.Rep6,SS,NA,-2529.820183912013
sim-1845847318.msf.Rep7,MCMC,NA,0.0
sim-1845847318.msf.Rep7,LIS,NA,-2521.6348622750006
sim-1845847318.msf.Rep7,SS,NA,-2520.741999655349
sim-1845847318.msf.Rep8,MCMC,NA,0.0
sim-1845847318.msf.Rep8,LIS,NA,-2540.6050277907148
sim-1845847318.msf.Rep8,SS,NA,-2523.8496538168974
sim-1845847318.msf.Rep9,MCMC,NA,0.0
sim-1845847318.msf.Rep9,LIS,NA,-2538.185729298349
sim-1845847318.msf.Rep9,SS,NA,-2535.9457291410486
sim-1845847318.msf.Rep10,MCMC,NA,0.0
sim-1845847318.msf.Rep10,LIS,NA,-2528.4560120374863
sim-1845847318.msf.Rep10,SS,NA,-2511.219402346854
sim-1845847318.msf.Rep11,MCMC,NA,0.0
sim-1845847318.msf.Rep11,LIS,NA,-2526.925984774379
sim-1845847318.msf.Rep11,SS,NA,-2515.4693646125506
sim-1845847318.msf.Rep12,MCMC,NA,0.0
sim-1845847318.msf.Rep12,LIS,NA,-2528.822733122506
sim-1845847318.msf.Rep12,SS,NA,-2540.2575642671977
sim-1845847318.msf.Rep13,MCMC,NA,0.0
sim-1845847318.msf.Rep13,LIS,NA,-2532.7431033264174
sim-1845847318.msf.Rep13,SS,NA,-2536.200430065002
sim-1845847318.msf.Rep14,MCMC,NA,0.0
sim-1845847318.msf.Rep14,LIS,NA,-2532.0924416582084
sim-1845847318.msf.Rep14,SS,NA,-2531.774633287698
sim-1845847318.msf.Rep15,MCMC,NA,0.0
sim-1845847318.msf.Rep15,LIS,NA,-2538.3718529037264
sim-1845847318.msf.Rep15,SS,NA,-2536.51934003072
sim-1845847318.msf.Rep16,MCMC,NA,0.0
sim-1845847318.msf.Rep16,LIS,NA,-2540.0527409949004
sim-1845847318.msf.Rep16,SS,NA,-2532.9860304072236
sim-1845847318.msf.Rep17,MCMC,NA,0.0
sim-1845847318.msf.Rep17,LIS,NA,-2523.50161592029
sim-1845847318.msf.Rep17,SS,NA,-2531.3219883030583
sim-1845847318.msf.Rep18,MCMC,NA,0.0
sim-1845847318.msf.Rep18,LIS,NA,-2527.2111799661493
sim-1845847318.msf.Rep18,SS,NA,-2537.1133676377463
sim-1845847318.msf.Rep19,MCMC,NA,0.0
sim-1845847318.msf.Rep19,LIS,NA,-2525.0705582521095
sim-1845847318.msf.Rep19,SS,NA,-2531.7283961848007
