#treeName,Method,NumericalLogZ,logZ
sim-1983759278.msf.Rep0,Deterministic,0.0,-953.5570122286562
sim-1983759278.msf.Rep1,Deterministic,0.0,-953.988086559749
sim-1983759278.msf.Rep2,Deterministic,0.0,-953.6239447681476
sim-1983759278.msf.Rep3,Deterministic,0.0,-953.8966487211181
sim-1983759278.msf.Rep4,Deterministic,0.0,-954.1411174761446
sim-1983759278.msf.Rep5,Deterministic,0.0,-954.2309481500182
sim-1983759278.msf.Rep6,Deterministic,0.0,-954.1081348216568
sim-1983759278.msf.Rep7,Deterministic,0.0,-953.435978705172
sim-1983759278.msf.Rep8,Deterministic,0.0,-953.66844620393
sim-1983759278.msf.Rep9,Deterministic,0.0,-953.8150437824169
sim-1983759278.msf.Rep10,Deterministic,0.0,-953.44523869258
sim-1983759278.msf.Rep11,Deterministic,0.0,-953.5031733409578
sim-1983759278.msf.Rep12,Deterministic,0.0,-953.9123565895857
sim-1983759278.msf.Rep13,Deterministic,0.0,-953.9035152973539
sim-1983759278.msf.Rep14,Deterministic,0.0,-953.6561319626458
sim-1983759278.msf.Rep15,Deterministic,0.0,-953.5528643391782
sim-1983759278.msf.Rep16,Deterministic,0.0,-953.6554924463813
sim-1983759278.msf.Rep17,Deterministic,0.0,-953.5992454260046
sim-1983759278.msf.Rep18,Deterministic,0.0,-953.3962753011192
sim-1983759278.msf.Rep19,Deterministic,0.0,-954.0498285031906
