#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-771.7834393268886
sim-1121221206.msf.Rep0,Deterministic,0.0,-771.5684517430452
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-772.1404433123752
sim-1121221206.msf.Rep0,SS,NA,-772.3000499726303
sim-1121221206.msf.Rep1,Adaptive,0.0,-771.5845411124212
sim-1121221206.msf.Rep1,Deterministic,0.0,-771.7706926572947
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-772.1219800610087
sim-1121221206.msf.Rep1,SS,NA,-772.0732493535128
sim-1121221206.msf.Rep2,Adaptive,0.0,-771.8445926105167
sim-1121221206.msf.Rep2,Deterministic,0.0,-771.8151792061955
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-771.8972860431483
sim-1121221206.msf.Rep2,SS,NA,-772.1600352731786
sim-1121221206.msf.Rep3,Adaptive,0.0,-771.743983407453
sim-1121221206.msf.Rep3,Deterministic,0.0,-771.7451145088177
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-772.1346757693286
sim-1121221206.msf.Rep3,SS,NA,-772.1750669811171
sim-1121221206.msf.Rep4,Adaptive,0.0,-771.7657300232769
sim-1121221206.msf.Rep4,Deterministic,0.0,-771.835679602591
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-771.9108211432695
sim-1121221206.msf.Rep4,SS,NA,-771.8910132902163
sim-1121221206.msf.Rep5,Adaptive,0.0,-771.6383075802744
sim-1121221206.msf.Rep5,Deterministic,0.0,-771.7904917005237
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-772.1698099845358
sim-1121221206.msf.Rep5,SS,NA,-771.9201027971665
sim-1121221206.msf.Rep6,Adaptive,0.0,-771.9024385192414
sim-1121221206.msf.Rep6,Deterministic,0.0,-771.6965702738472
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-772.1328488037227
sim-1121221206.msf.Rep6,SS,NA,-772.0540127873031
sim-1121221206.msf.Rep7,Adaptive,0.0,-771.8079590942199
sim-1121221206.msf.Rep7,Deterministic,0.0,-771.8669537765048
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-772.0460336561682
sim-1121221206.msf.Rep7,SS,NA,-772.1419042004806
sim-1121221206.msf.Rep8,Adaptive,0.0,-771.7999838935636
sim-1121221206.msf.Rep8,Deterministic,0.0,-771.8346411319263
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-772.0566491159954
sim-1121221206.msf.Rep8,SS,NA,-772.1250360961344
sim-1121221206.msf.Rep9,Adaptive,0.0,-771.7932928567031
sim-1121221206.msf.Rep9,Deterministic,0.0,-771.9334764395895
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-771.9918235287428
sim-1121221206.msf.Rep9,SS,NA,-772.0026885545436
