#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1255.7232949542242
sim-1121221206.msf.Rep0,Deterministic,0.0,-1255.4271202602145
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1256.1756105421207
sim-1121221206.msf.Rep0,SS,NA,-1256.1204943895455
sim-1121221206.msf.Rep1,Adaptive,0.0,-1255.4751202357438
sim-1121221206.msf.Rep1,Deterministic,0.0,-1255.1793430588789
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1256.1706823492448
sim-1121221206.msf.Rep1,SS,NA,-1256.0357876150829
sim-1121221206.msf.Rep2,Adaptive,0.0,-1255.4088321508307
sim-1121221206.msf.Rep2,Deterministic,0.0,-1255.491862964784
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1256.0037110054548
sim-1121221206.msf.Rep2,SS,NA,-1256.083983203593
sim-1121221206.msf.Rep3,Adaptive,0.0,-1255.7181839174393
sim-1121221206.msf.Rep3,Deterministic,0.0,-1255.5738777514148
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1256.213323914464
sim-1121221206.msf.Rep3,SS,NA,-1256.2293600778726
sim-1121221206.msf.Rep4,Adaptive,0.0,-1255.7888617690785
sim-1121221206.msf.Rep4,Deterministic,0.0,-1255.6904016415835
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1255.887879580879
sim-1121221206.msf.Rep4,SS,NA,-1256.116724325394
sim-1121221206.msf.Rep5,Adaptive,0.0,-1255.6968607307674
sim-1121221206.msf.Rep5,Deterministic,0.0,-1255.8558711836567
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1255.7572669376746
sim-1121221206.msf.Rep5,SS,NA,-1256.0789483313338
sim-1121221206.msf.Rep6,Adaptive,0.0,-1255.5888471889982
sim-1121221206.msf.Rep6,Deterministic,0.0,-1255.6941878039243
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1255.8791880556473
sim-1121221206.msf.Rep6,SS,NA,-1255.9137895589552
sim-1121221206.msf.Rep7,Adaptive,0.0,-1255.66234832272
sim-1121221206.msf.Rep7,Deterministic,0.0,-1255.6785229591676
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1255.97714804748
sim-1121221206.msf.Rep7,SS,NA,-1255.9164790675993
sim-1121221206.msf.Rep8,Adaptive,0.0,-1255.3371583201156
sim-1121221206.msf.Rep8,Deterministic,0.0,-1255.6638703274662
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1255.8884500152556
sim-1121221206.msf.Rep8,SS,NA,-1255.9441294372446
sim-1121221206.msf.Rep9,Adaptive,0.0,-1255.2735513337918
sim-1121221206.msf.Rep9,Deterministic,0.0,-1255.925344531837
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1255.7144519465353
sim-1121221206.msf.Rep9,SS,NA,-1256.0674964206812
