#treeName,Method,NumericalLogZ,logZ
sim--1063910689.msf.Rep0,Deterministic,0.0,-2685.961369585785
sim--1063910689.msf.Rep1,Deterministic,0.0,-2683.0359230734016
sim--1063910689.msf.Rep2,Deterministic,0.0,-2688.7456442342095
sim--1063910689.msf.Rep3,Deterministic,0.0,-2681.1953330203696
sim--1063910689.msf.Rep4,Deterministic,0.0,-2681.6379902814465
sim--1063910689.msf.Rep5,Deterministic,0.0,-2678.536947395234
sim--1063910689.msf.Rep6,Deterministic,0.0,-2685.187385749738
sim--1063910689.msf.Rep7,Deterministic,0.0,-2677.1085941065858
sim--1063910689.msf.Rep8,Deterministic,0.0,-2678.040264357937
sim--1063910689.msf.Rep9,Deterministic,0.0,-2680.816142839732
sim--1063910689.msf.Rep10,Deterministic,0.0,-2682.1321260243435
sim--1063910689.msf.Rep11,Deterministic,0.0,-2686.7438652982605
sim--1063910689.msf.Rep12,Deterministic,0.0,-2682.925502263242
sim--1063910689.msf.Rep13,Deterministic,0.0,-2684.449659627348
sim--1063910689.msf.Rep14,Deterministic,0.0,-2682.828323289204
sim--1063910689.msf.Rep15,Deterministic,0.0,-2685.692798460985
sim--1063910689.msf.Rep16,Deterministic,0.0,-2685.264533854843
sim--1063910689.msf.Rep17,Deterministic,0.0,-2681.787029133111
sim--1063910689.msf.Rep18,Deterministic,0.0,-2679.466904823265
sim--1063910689.msf.Rep19,Deterministic,0.0,-2684.841259559312
