"","#treeName","pi_1","pi_2","pi_3","pi_4","r_1","r_2","r_3","r_4","r_5","r_6","alpha","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"1","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,3.0873233253848,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"2","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,1.45016021543509,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"3","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,3.71880805094241,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"4","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,12.9395218567559,99,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"5","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,4.9441169341558,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"6","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,6.79333412996504,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"7","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,7.5368460338295,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"8","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,1.80160727794743,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"9","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,4.11243726326788,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"10","sim--968354913.msf.Rep0",0.262192442191585,0.187002900252916,0.169269195671501,0.381535461883997,0.119160626876821,0.167117005378302,0.244759485541528,0.131597247328685,0.107826723125663,0.229538911749,6.16385969704741,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
