#treeName,Method,NumericalLogZ,logZ
sim--706515689.msf.Rep0,Deterministic,0.0,-2337.111891186887
sim--706515689.msf.Rep1,Deterministic,0.0,-2337.841736617693
sim--706515689.msf.Rep2,Deterministic,0.0,-2341.2867898256095
sim--706515689.msf.Rep3,Deterministic,0.0,-2335.4682579742243
sim--706515689.msf.Rep4,Deterministic,0.0,-2338.512306175964
sim--706515689.msf.Rep5,Deterministic,0.0,-2336.2006606136947
sim--706515689.msf.Rep6,Deterministic,0.0,-2334.2728671675404
sim--706515689.msf.Rep7,Deterministic,0.0,-2341.4788196731547
sim--706515689.msf.Rep8,Deterministic,0.0,-2336.634715100331
sim--706515689.msf.Rep9,Deterministic,0.0,-2341.997647079709
sim--706515689.msf.Rep10,Deterministic,0.0,-2336.3938283551115
sim--706515689.msf.Rep11,Deterministic,0.0,-2339.8253661513963
sim--706515689.msf.Rep12,Deterministic,0.0,-2334.177270068361
sim--706515689.msf.Rep13,Deterministic,0.0,-2338.5344994596358
sim--706515689.msf.Rep14,Deterministic,0.0,-2336.312338216808
sim--706515689.msf.Rep15,Deterministic,0.0,-2337.722320161877
sim--706515689.msf.Rep16,Deterministic,0.0,-2335.634567701155
sim--706515689.msf.Rep17,Deterministic,0.0,-2338.102532671813
sim--706515689.msf.Rep18,Deterministic,0.0,-2336.7824711468056
sim--706515689.msf.Rep19,Deterministic,0.0,-2337.0070287474214
