#treeName,Method,NumericalLogZ,logZ
sim-837415749.msf.Rep0,Adaptive,0.0,-1725.8797691975055
sim-837415749.msf.Rep0,Deterministic,0.0,-1726.6446181971946
sim-837415749.msf.Rep1,Adaptive,0.0,-1727.5706311693932
sim-837415749.msf.Rep1,Deterministic,0.0,-1727.2996059732413
sim-837415749.msf.Rep2,Adaptive,0.0,-1726.8003617415898
sim-837415749.msf.Rep2,Deterministic,0.0,-1727.531697743291
sim-837415749.msf.Rep3,Adaptive,0.0,-1726.275100174727
sim-837415749.msf.Rep3,Deterministic,0.0,-1726.6570677542654
sim-837415749.msf.Rep4,Adaptive,0.0,-1727.0892739295052
sim-837415749.msf.Rep4,Deterministic,0.0,-1727.345665706766
sim-837415749.msf.Rep5,Adaptive,0.0,-1727.0074066461682
sim-837415749.msf.Rep5,Deterministic,0.0,-1725.302979012594
sim-837415749.msf.Rep6,Adaptive,0.0,-1726.8504030482165
sim-837415749.msf.Rep6,Deterministic,0.0,-1726.3939702211703
sim-837415749.msf.Rep7,Adaptive,0.0,-1727.597215637413
sim-837415749.msf.Rep7,Deterministic,0.0,-1727.0096211784305
sim-837415749.msf.Rep8,Adaptive,0.0,-1726.3057245750167
sim-837415749.msf.Rep8,Deterministic,0.0,-1726.1685862963495
sim-837415749.msf.Rep9,Adaptive,0.0,-1727.1172353093998
sim-837415749.msf.Rep9,Deterministic,0.0,-1726.419089655937
sim-837415749.msf.Rep10,Adaptive,0.0,-1727.540970606311
sim-837415749.msf.Rep10,Deterministic,0.0,-1726.9891475693646
sim-837415749.msf.Rep11,Adaptive,0.0,-1727.5406860868773
sim-837415749.msf.Rep11,Deterministic,0.0,-1726.7536620001047
sim-837415749.msf.Rep12,Adaptive,0.0,-1727.4432668287825
sim-837415749.msf.Rep12,Deterministic,0.0,-1726.9198943159774
sim-837415749.msf.Rep13,Adaptive,0.0,-1726.4573905410302
sim-837415749.msf.Rep13,Deterministic,0.0,-1726.827955022613
sim-837415749.msf.Rep14,Adaptive,0.0,-1726.4339041610542
sim-837415749.msf.Rep14,Deterministic,0.0,-1726.8486243496384
sim-837415749.msf.Rep15,Adaptive,0.0,-1727.5457013573844
sim-837415749.msf.Rep15,Deterministic,0.0,-1726.9374748152247
sim-837415749.msf.Rep16,Adaptive,0.0,-1726.9638215461707
sim-837415749.msf.Rep16,Deterministic,0.0,-1727.2401024198668
sim-837415749.msf.Rep17,Adaptive,0.0,-1727.2872157651489
sim-837415749.msf.Rep17,Deterministic,0.0,-1726.3809278497051
sim-837415749.msf.Rep18,Adaptive,0.0,-1727.5897529616611
sim-837415749.msf.Rep18,Deterministic,0.0,-1726.0984980264432
sim-837415749.msf.Rep19,Adaptive,0.0,-1726.8968547690424
sim-837415749.msf.Rep19,Deterministic,0.0,-1727.494259994058
