#treeName,Method,NumericalLogZ,logZ
sim--2142322983.msf.Rep0,Subsampling,0.0,-49266.02029133021
sim--2142322983.msf.Rep1,Subsampling,0.0,-49274.11781430406
sim--2142322983.msf.Rep2,Subsampling,0.0,-49277.40463754795
sim--2142322983.msf.Rep3,Subsampling,0.0,-49270.05883945378
sim--2142322983.msf.Rep4,Subsampling,0.0,-49275.7318377883
sim--2142322983.msf.Rep5,Subsampling,0.0,-49275.900134991745
sim--2142322983.msf.Rep6,Subsampling,0.0,-49270.964390773144
sim--2142322983.msf.Rep7,Subsampling,0.0,-49269.776888470915
sim--2142322983.msf.Rep8,Subsampling,0.0,-49277.27699732406
sim--2142322983.msf.Rep9,Subsampling,0.0,-49277.94801883096
