#treeName,Method,NumericalLogZ,logZ
sim-1268969277.msf.Rep0,Adaptive,0.0,-1885.5702948346657
sim-1268969277.msf.Rep0,Deterministic,0.0,-1885.6973883922708
sim-1268969277.msf.Rep1,Adaptive,0.0,-1886.532491769745
sim-1268969277.msf.Rep1,Deterministic,0.0,-1885.171170830077
sim-1268969277.msf.Rep2,Adaptive,0.0,-1885.4264522479962
sim-1268969277.msf.Rep2,Deterministic,0.0,-1885.7437872852963
sim-1268969277.msf.Rep3,Adaptive,0.0,-1885.7527030596498
sim-1268969277.msf.Rep3,Deterministic,0.0,-1885.9994403160292
sim-1268969277.msf.Rep4,Adaptive,0.0,-1886.0480399356675
sim-1268969277.msf.Rep4,Deterministic,0.0,-1885.904115189601
sim-1268969277.msf.Rep5,Adaptive,0.0,-1885.2756366590688
sim-1268969277.msf.Rep5,Deterministic,0.0,-1885.4504862391564
sim-1268969277.msf.Rep6,Adaptive,0.0,-1886.0908396575742
sim-1268969277.msf.Rep6,Deterministic,0.0,-1885.816192273974
sim-1268969277.msf.Rep7,Adaptive,0.0,-1886.2245426485747
sim-1268969277.msf.Rep7,Deterministic,0.0,-1885.8329709112816
sim-1268969277.msf.Rep8,Adaptive,0.0,-1886.105967983345
sim-1268969277.msf.Rep8,Deterministic,0.0,-1885.5299344787013
sim-1268969277.msf.Rep9,Adaptive,0.0,-1884.9588089107501
sim-1268969277.msf.Rep9,Deterministic,0.0,-1885.599623045164
sim-1268969277.msf.Rep10,Adaptive,0.0,-1886.8406638497395
sim-1268969277.msf.Rep10,Deterministic,0.0,-1884.7016408103877
sim-1268969277.msf.Rep11,Adaptive,0.0,-1885.6061960994825
sim-1268969277.msf.Rep11,Deterministic,0.0,-1885.8959239653195
sim-1268969277.msf.Rep12,Adaptive,0.0,-1886.178455686998
sim-1268969277.msf.Rep12,Deterministic,0.0,-1885.6578854996617
sim-1268969277.msf.Rep13,Adaptive,0.0,-1885.4603175978461
sim-1268969277.msf.Rep13,Deterministic,0.0,-1885.7027346904774
sim-1268969277.msf.Rep14,Adaptive,0.0,-1885.663206839753
sim-1268969277.msf.Rep14,Deterministic,0.0,-1885.7726723380113
sim-1268969277.msf.Rep15,Adaptive,0.0,-1885.9984587884546
sim-1268969277.msf.Rep15,Deterministic,0.0,-1885.5010053658973
sim-1268969277.msf.Rep16,Adaptive,0.0,-1885.191597738225
sim-1268969277.msf.Rep16,Deterministic,0.0,-1885.8243922294175
sim-1268969277.msf.Rep17,Adaptive,0.0,-1885.844786987118
sim-1268969277.msf.Rep17,Deterministic,0.0,-1885.5055625250795
sim-1268969277.msf.Rep18,Adaptive,0.0,-1886.1605965546082
sim-1268969277.msf.Rep18,Deterministic,0.0,-1884.7035670805512
sim-1268969277.msf.Rep19,Adaptive,0.0,-1885.435068729739
sim-1268969277.msf.Rep19,Deterministic,0.0,-1885.5137371623102
