#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,-414.1859121144224,-402.4368314224918
sim-1121221206.msf.Rep0,Deterministic,-403.74405748322175,-402.44949077742785
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-402.5637512183025
sim-1121221206.msf.Rep0,SS,NA,-402.53052351904296
sim-1121221206.msf.Rep1,Adaptive,-408.1018760218408,-402.4237770750416
sim-1121221206.msf.Rep1,Deterministic,-404.68019072502926,-402.4312215136011
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-402.5924230963718
sim-1121221206.msf.Rep1,SS,NA,-402.5767190952743
sim-1121221206.msf.Rep2,Adaptive,-413.1986273480956,-402.45485683912835
sim-1121221206.msf.Rep2,Deterministic,-412.62449620394324,-402.41388576881343
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-402.5158424130948
sim-1121221206.msf.Rep2,SS,NA,-402.58248114932894
sim-1121221206.msf.Rep3,Adaptive,-400.5679819301281,-402.4637523533111
sim-1121221206.msf.Rep3,Deterministic,-420.97727418090085,-402.4626467453182
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-402.5477890383414
sim-1121221206.msf.Rep3,SS,NA,-402.5029619552041
sim-1121221206.msf.Rep4,Adaptive,-412.5152132790914,-402.5259718887772
sim-1121221206.msf.Rep4,Deterministic,-397.378597748169,-402.43430093641734
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-402.5676591348305
sim-1121221206.msf.Rep4,SS,NA,-402.51817058208496
sim-1121221206.msf.Rep5,Adaptive,-413.4269442384725,-402.4320265829521
sim-1121221206.msf.Rep5,Deterministic,-404.23842722452645,-402.4108643160318
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-402.55187642919657
sim-1121221206.msf.Rep5,SS,NA,-402.61358856114094
sim-1121221206.msf.Rep6,Adaptive,-417.6707954323643,-402.5232922695698
sim-1121221206.msf.Rep6,Deterministic,-408.3442576751492,-402.4385412431915
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-402.49353795645777
sim-1121221206.msf.Rep6,SS,NA,-402.5718246931184
sim-1121221206.msf.Rep7,Adaptive,-402.21764002461003,-402.47270569134986
sim-1121221206.msf.Rep7,Deterministic,-403.8584682483357,-402.43555421030214
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-402.55920369535175
sim-1121221206.msf.Rep7,SS,NA,-402.4588640019756
sim-1121221206.msf.Rep8,Adaptive,-409.826720511851,-402.4471660055867
sim-1121221206.msf.Rep8,Deterministic,-415.00318365605347,-402.4737736248528
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-402.55557120464016
sim-1121221206.msf.Rep8,SS,NA,-402.5143906547663
sim-1121221206.msf.Rep9,Adaptive,-408.4250635982017,-402.5030424444192
sim-1121221206.msf.Rep9,Deterministic,-410.053030636448,-402.44468575755303
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-402.5417486829627
sim-1121221206.msf.Rep9,SS,NA,-402.463815248266
sim-1121221206.msf.Rep10,Adaptive,-409.63478530085274,-402.4780998353684
sim-1121221206.msf.Rep10,Deterministic,-408.68639697318514,-402.5008998470072
sim-1121221206.msf.Rep10,MCMC,NA,0.0
sim-1121221206.msf.Rep10,LIS,NA,-402.5601138556277
sim-1121221206.msf.Rep10,SS,NA,-402.5301513796201
sim-1121221206.msf.Rep11,Adaptive,-411.3222298699391,-402.47694891712536
sim-1121221206.msf.Rep11,Deterministic,-398.98569868131483,-402.4260761166432
sim-1121221206.msf.Rep11,MCMC,NA,0.0
sim-1121221206.msf.Rep11,LIS,NA,-402.5731421305646
sim-1121221206.msf.Rep11,SS,NA,-402.5682273310401
sim-1121221206.msf.Rep12,Adaptive,-411.9100741273679,-402.4694556517363
sim-1121221206.msf.Rep12,Deterministic,-401.6420989073604,-402.4089001911241
sim-1121221206.msf.Rep12,MCMC,NA,0.0
sim-1121221206.msf.Rep12,LIS,NA,-402.5480155174021
sim-1121221206.msf.Rep12,SS,NA,-402.60015934724333
sim-1121221206.msf.Rep13,Adaptive,-403.8156280745143,-402.46442458545454
sim-1121221206.msf.Rep13,Deterministic,-404.61201991577786,-402.4312078870921
sim-1121221206.msf.Rep13,MCMC,NA,0.0
sim-1121221206.msf.Rep13,LIS,NA,-402.5973885446867
sim-1121221206.msf.Rep13,SS,NA,-402.64915257407347
sim-1121221206.msf.Rep14,Adaptive,-408.08841696358604,-402.45329233423126
sim-1121221206.msf.Rep14,Deterministic,-404.17955405008405,-402.48729457076564
sim-1121221206.msf.Rep14,MCMC,NA,0.0
sim-1121221206.msf.Rep14,LIS,NA,-402.5506001156285
sim-1121221206.msf.Rep14,SS,NA,-402.6296435487061
sim-1121221206.msf.Rep15,Adaptive,-412.39147093383605,-402.4074840118588
sim-1121221206.msf.Rep15,Deterministic,-406.1322011490527,-402.4349671659858
sim-1121221206.msf.Rep15,MCMC,NA,0.0
sim-1121221206.msf.Rep15,LIS,NA,-402.5055172415311
sim-1121221206.msf.Rep15,SS,NA,-402.5304077474657
sim-1121221206.msf.Rep16,Adaptive,-406.72163389324754,-402.4521687499615
sim-1121221206.msf.Rep16,Deterministic,-413.6268333566446,-402.522075182635
sim-1121221206.msf.Rep16,MCMC,NA,0.0
sim-1121221206.msf.Rep16,LIS,NA,-402.58523531518506
