"","#treeName","pi_1","pi_2","pi_3","pi_4","r_1","r_2","r_3","r_4","r_5","r_6","alpha","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"1","sim--1050299845.msf.Rep0",0.288134803931777,0.238242176572891,0.246986115556506,0.246986115556506,0.183194746192307,0.171639666432312,0.17379951014741,0.159178322403637,0.145236091090786,0.166951663733548,11.8400066133331,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"2","sim-1213578408.msf.Rep0",0.228418693784712,0.204289732637678,0.27426557613641,0.27426557613641,0.172427151116511,0.139951748846467,0.169411008581186,0.160143532589319,0.156659128642097,0.201407430224419,2.03801454551765,7181,0.9999,1000,15,220,10,"100 100000 100 100000 100 100000"
"3","sim-935478213.msf.Rep0",0.235592166064094,0.291339070733173,0.249591190752474,0.249591190752474,0.154971497827735,0.162124810242641,0.143574890676299,0.19340108565093,0.178447832497335,0.16747988310506,4.28226789201691,7181,0.9999,1000,15,207,10,"100 100000 100 100000 100 100000"
"4","sim--448788472.msf.Rep0",0.266078644425283,0.230490943305841,0.22555799110124,0.22555799110124,0.169406424841219,0.166526798289655,0.186953513309056,0.167725485298271,0.154275988429561,0.155111789832238,2.72594816561004,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"5","sim--1140921814.msf.Rep0",0.263516387503706,0.279813226700392,0.231222936457931,0.231222936457931,0.154235348093518,0.160390792631532,0.155502630927768,0.213580879603753,0.157532349730277,0.158757999013152,3.26592055352053,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"6","sim--1373711024.msf.Rep0",0.232226493257019,0.241830115947637,0.29356324021054,0.29356324021054,0.168845397252623,0.159961161693416,0.178198391272458,0.152462930364178,0.167180049722642,0.173352069694682,4.95279022144632,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"7","sim-1168267423.msf.Rep0",0.256434223509732,0.240127303114091,0.247245678164126,0.247245678164126,0.186600443835625,0.17525787984098,0.144230785749736,0.167033155572628,0.16150413450937,0.16537360049166,9.5701079361971,7181,0.9999,1000,15,211,10,"100 100000 100 100000 100 100000"
"8","sim--1787744172.msf.Rep0",0.249038984662441,0.210232335208058,0.306702156037669,0.306702156037669,0.159222604427515,0.171681362555333,0.165346199405725,0.183239788160518,0.167904334010902,0.152605711440008,5.51751762340665,7181,0.9999,1000,15,212,10,"100 100000 100 100000 100 100000"
"9","sim-198033886.msf.Rep0",0.226707239034223,0.251315929514116,0.278113780170921,0.278113780170921,0.172088400778648,0.147634823992886,0.156165323320887,0.157125408142509,0.185955597515548,0.181030446249522,1.2572120478393,7181,0.9999,1000,15,213,10,"100 100000 100 100000 100 100000"
"10","sim-1860400766.msf.Rep0",0.262752320669918,0.285142994917096,0.205209431735721,0.205209431735721,0.160598052439918,0.16289445439389,0.149272186616837,0.170884768339052,0.195044880259625,0.161305657950679,1.48406051499566,7181,0.9999,1000,15,216,10,"100 100000 100 100000 100 100000"
