#treeName,Method,NumericalLogZ,logZ
sim--436676853.msf.Rep0,Adaptive,0.0,-1910.860371316098
sim--436676853.msf.Rep0,Deterministic,0.0,-1910.271773070778
sim--436676853.msf.Rep0,MCMC,NA,0.0
sim--436676853.msf.Rep0,SS,NA,-1912.2707449386437
sim--436676853.msf.Rep1,Adaptive,0.0,-1910.4626389233017
sim--436676853.msf.Rep1,Deterministic,0.0,-1911.8407813913643
sim--436676853.msf.Rep1,MCMC,NA,0.0
sim--436676853.msf.Rep1,SS,NA,-1912.0065117532874
sim--436676853.msf.Rep2,Adaptive,0.0,-1911.9634074389678
sim--436676853.msf.Rep2,Deterministic,0.0,-1911.4424910940088
sim--436676853.msf.Rep2,MCMC,NA,0.0
sim--436676853.msf.Rep2,SS,NA,-1911.9230078515188
sim--436676853.msf.Rep3,Adaptive,0.0,-1911.588695194223
sim--436676853.msf.Rep3,Deterministic,0.0,-1910.8860740540251
sim--436676853.msf.Rep3,MCMC,NA,0.0
sim--436676853.msf.Rep3,SS,NA,-1911.4433553450378
sim--436676853.msf.Rep4,Adaptive,0.0,-1912.1068927954318
sim--436676853.msf.Rep4,Deterministic,0.0,-1911.0634803405133
sim--436676853.msf.Rep4,MCMC,NA,0.0
sim--436676853.msf.Rep4,SS,NA,-1911.3455472967842
sim--436676853.msf.Rep5,Adaptive,0.0,-1911.75365700066
sim--436676853.msf.Rep5,Deterministic,0.0,-1911.4528450040848
sim--436676853.msf.Rep5,MCMC,NA,0.0
sim--436676853.msf.Rep5,SS,NA,-1911.3307174118343
sim--436676853.msf.Rep6,Adaptive,0.0,-1910.3627299523562
sim--436676853.msf.Rep6,Deterministic,0.0,-1912.4704685737915
sim--436676853.msf.Rep6,MCMC,NA,0.0
sim--436676853.msf.Rep6,SS,NA,-1911.9245057220473
sim--436676853.msf.Rep7,Adaptive,0.0,-1911.7584633227762
sim--436676853.msf.Rep7,Deterministic,0.0,-1910.85550454282
sim--436676853.msf.Rep7,MCMC,NA,0.0
sim--436676853.msf.Rep7,SS,NA,-1911.5886317493073
sim--436676853.msf.Rep8,Adaptive,0.0,-1910.7428743861153
sim--436676853.msf.Rep8,Deterministic,0.0,-1911.400292477385
sim--436676853.msf.Rep8,MCMC,NA,0.0
sim--436676853.msf.Rep8,SS,NA,-1911.7193308915719
sim--436676853.msf.Rep9,Adaptive,0.0,-1910.187104196574
sim--436676853.msf.Rep9,Deterministic,0.0,-1910.8806579876964
sim--436676853.msf.Rep9,MCMC,NA,0.0
sim--436676853.msf.Rep9,SS,NA,-1911.4946724537667
