#treeName,Method,NumericalLogZ,logZ
sim-1983759278.msf.Rep0,Adaptive,0.0,-2167.320056068299
sim-1983759278.msf.Rep0,Deterministic,0.0,-2167.824169629813
sim-1983759278.msf.Rep1,Adaptive,0.0,-2166.532486018625
sim-1983759278.msf.Rep1,Deterministic,0.0,-2166.1156347634233
sim-1983759278.msf.Rep2,Adaptive,0.0,-2167.030615366245
sim-1983759278.msf.Rep2,Deterministic,0.0,-2168.540412485952
sim-1983759278.msf.Rep3,Adaptive,0.0,-2167.498927809268
sim-1983759278.msf.Rep3,Deterministic,0.0,-2166.220446321753
sim-1983759278.msf.Rep4,Adaptive,0.0,-2168.3356288676814
sim-1983759278.msf.Rep4,Deterministic,0.0,-2166.542701140859
sim-1983759278.msf.Rep5,Adaptive,0.0,-2166.300323429478
sim-1983759278.msf.Rep5,Deterministic,0.0,-2168.070144273255
sim-1983759278.msf.Rep6,Adaptive,0.0,-2167.2750864355125
sim-1983759278.msf.Rep6,Deterministic,0.0,-2166.916132021773
sim-1983759278.msf.Rep7,Adaptive,0.0,-2167.8892452638697
sim-1983759278.msf.Rep7,Deterministic,0.0,-2166.7714600607414
sim-1983759278.msf.Rep8,Adaptive,0.0,-2167.106455160024
sim-1983759278.msf.Rep8,Deterministic,0.0,-2168.8928221916653
sim-1983759278.msf.Rep9,Adaptive,0.0,-2168.005371640111
sim-1983759278.msf.Rep9,Deterministic,0.0,-2168.1213616622304
sim-1983759278.msf.Rep10,Adaptive,0.0,-2167.3280441256748
sim-1983759278.msf.Rep10,Deterministic,0.0,-2167.3009041100895
sim-1983759278.msf.Rep11,Adaptive,0.0,-2168.008556653782
sim-1983759278.msf.Rep11,Deterministic,0.0,-2167.719098654193
sim-1983759278.msf.Rep12,Adaptive,0.0,-2168.243164676087
sim-1983759278.msf.Rep12,Deterministic,0.0,-2166.8295967109734
sim-1983759278.msf.Rep13,Adaptive,0.0,-2167.87852920715
sim-1983759278.msf.Rep13,Deterministic,0.0,-2168.209249758574
sim-1983759278.msf.Rep14,Adaptive,0.0,-2167.692369341467
sim-1983759278.msf.Rep14,Deterministic,0.0,-2166.9500646116753
sim-1983759278.msf.Rep15,Adaptive,0.0,-2167.4253893424634
sim-1983759278.msf.Rep15,Deterministic,0.0,-2167.147621676989
sim-1983759278.msf.Rep16,Adaptive,0.0,-2167.6339993427264
sim-1983759278.msf.Rep16,Deterministic,0.0,-2167.4293298474768
sim-1983759278.msf.Rep17,Adaptive,0.0,-2167.4718471380784
sim-1983759278.msf.Rep17,Deterministic,0.0,-2167.1162388382695
sim-1983759278.msf.Rep18,Adaptive,0.0,-2167.332677590393
sim-1983759278.msf.Rep18,Deterministic,0.0,-2167.0855714079053
sim-1983759278.msf.Rep19,Adaptive,0.0,-2167.700258011198
sim-1983759278.msf.Rep19,Deterministic,0.0,-2166.2420940310826
