#treeName,Method,NumericalLogZ,logZ
sim-837415749.msf.Rep0,Deterministic,0.0,-2507.5751737756195
sim-837415749.msf.Rep1,Deterministic,0.0,-2506.0547097456188
sim-837415749.msf.Rep2,Deterministic,0.0,-2505.033083008597
sim-837415749.msf.Rep3,Deterministic,0.0,-2511.3955403908603
sim-837415749.msf.Rep4,Deterministic,0.0,-2503.9079796084725
sim-837415749.msf.Rep5,Deterministic,0.0,-2503.744958180367
sim-837415749.msf.Rep6,Deterministic,0.0,-2506.936009526646
sim-837415749.msf.Rep7,Deterministic,0.0,-2507.9395583018413
sim-837415749.msf.Rep8,Deterministic,0.0,-2505.2717531718927
sim-837415749.msf.Rep9,Deterministic,0.0,-2502.718599425121
sim-837415749.msf.Rep10,Deterministic,0.0,-2505.597998696772
sim-837415749.msf.Rep11,Deterministic,0.0,-2504.8098842652953
sim-837415749.msf.Rep12,Deterministic,0.0,-2501.0394779577778
sim-837415749.msf.Rep13,Deterministic,0.0,-2511.783648807055
sim-837415749.msf.Rep14,Deterministic,0.0,-2504.5676148454963
sim-837415749.msf.Rep15,Deterministic,0.0,-2504.083058931475
sim-837415749.msf.Rep16,Deterministic,0.0,-2508.7767687278465
sim-837415749.msf.Rep17,Deterministic,0.0,-2505.265836832692
sim-837415749.msf.Rep18,Deterministic,0.0,-2508.677744429514
sim-837415749.msf.Rep19,Deterministic,0.0,-2506.085655835639
