#Method,Adaptive,AdaptiveType,T,IterScale,Repeat,Metric,Value,TreeName,Time
ANNEALING,true,0,7254,1000.0,0,ConsensusLogLL,-1787.6370273988812,sim--436676853.msf,2756699
ANNEALING,true,0,7254,1000.0,0,BestSampledLogLL,-1798.8463664476144,sim--436676853.msf,2756699
ANNEALING,true,0,7254,1000.0,0,PartitionMetric,10.0,sim--436676853.msf,2756699
ANNEALING,true,0,7254,1000.0,0,RobinsonFouldsMetric,1.7460122054022915,sim--436676853.msf,2756699
ANNEALING,true,0,7254,1000.0,0,KuhnerFelsenstein,0.1142633245119565,sim--436676853.msf,2756699
ANNEALING,false,0,7254,1000.0,0,ConsensusLogLL,-1787.579699072792,sim--436676853.msf,2761289
ANNEALING,false,0,7254,1000.0,0,BestSampledLogLL,-1797.414589779177,sim--436676853.msf,2761289
ANNEALING,false,0,7254,1000.0,0,PartitionMetric,10.0,sim--436676853.msf,2761289
ANNEALING,false,0,7254,1000.0,0,RobinsonFouldsMetric,1.6880489458508454,sim--436676853.msf,2761289
ANNEALING,false,0,7254,1000.0,0,KuhnerFelsenstein,0.1064150653928783,sim--436676853.msf,2761289
MCMC,,,,7254000.0,0,ConsensusLogLL,-1792.5627361591964,sim--436676853.msf,11581509
MCMC,,,,7254000.0,0,BestSampledLogLL,-Infinity,sim--436676853.msf,11581509
MCMC,,,,7254000.0,0,PartitionMetric,12.0,sim--436676853.msf,11581509
MCMC,,,,7254000.0,0,RobinsonFouldsMetric,1.6835239780201814,sim--436676853.msf,11581509
MCMC,,,,7254000.0,0,KuhnerFelsenstein,0.09684078454819822,sim--436676853.msf,11581509
ANNEALING,true,0,7230,1000.0,1,ConsensusLogLL,-1787.3154860207599,sim--436676853.msf,2783567
ANNEALING,true,0,7230,1000.0,1,BestSampledLogLL,-1796.9111187458009,sim--436676853.msf,2783567
ANNEALING,true,0,7230,1000.0,1,PartitionMetric,12.0,sim--436676853.msf,2783567
ANNEALING,true,0,7230,1000.0,1,RobinsonFouldsMetric,1.658600304135791,sim--436676853.msf,2783567
ANNEALING,true,0,7230,1000.0,1,KuhnerFelsenstein,0.10346578565627661,sim--436676853.msf,2783567
ANNEALING,false,0,7230,1000.0,1,ConsensusLogLL,-1787.8119415140964,sim--436676853.msf,2761738
ANNEALING,false,0,7230,1000.0,1,BestSampledLogLL,-1797.3651867014485,sim--436676853.msf,2761738
ANNEALING,false,0,7230,1000.0,1,PartitionMetric,12.0,sim--436676853.msf,2761738
