#treeName,Method,NumericalLogZ,logZ
sim-837415749.msf.Rep0,Deterministic,0.0,-3199.28945886585
sim-837415749.msf.Rep1,Deterministic,0.0,-3195.0595117738853
sim-837415749.msf.Rep2,Deterministic,0.0,-3197.705022459828
sim-837415749.msf.Rep3,Deterministic,0.0,-3194.8232029273704
sim-837415749.msf.Rep4,Deterministic,0.0,-3193.842549293127
sim-837415749.msf.Rep5,Deterministic,0.0,-3200.603625054437
sim-837415749.msf.Rep6,Deterministic,0.0,-3195.9936760893
sim-837415749.msf.Rep7,Deterministic,0.0,-3192.9694608279665
sim-837415749.msf.Rep8,Deterministic,0.0,-3195.4512410190237
sim-837415749.msf.Rep9,Deterministic,0.0,-3197.145153838055
