#treeName,Method,NumericalLogZ,logZ
sim--706515689.msf.Rep0,Adaptive,0.0,-2886.9252575450373
sim--706515689.msf.Rep0,Deterministic,0.0,-2889.3097036456943
sim--706515689.msf.Rep1,Adaptive,0.0,-2889.422318011757
sim--706515689.msf.Rep1,Deterministic,0.0,-2887.906788392625
sim--706515689.msf.Rep2,Adaptive,0.0,-2888.191239071301
sim--706515689.msf.Rep2,Deterministic,0.0,-2886.8444099822955
sim--706515689.msf.Rep3,Adaptive,0.0,-2889.3589006397074
sim--706515689.msf.Rep3,Deterministic,0.0,-2888.3007444740456
sim--706515689.msf.Rep4,Adaptive,0.0,-2889.202944919868
sim--706515689.msf.Rep4,Deterministic,0.0,-2888.82891702936
sim--706515689.msf.Rep5,Adaptive,0.0,-2886.662006837915
sim--706515689.msf.Rep5,Deterministic,0.0,-2888.0543787275556
sim--706515689.msf.Rep6,Adaptive,0.0,-2887.951995894084
sim--706515689.msf.Rep6,Deterministic,0.0,-2887.4596349308895
sim--706515689.msf.Rep7,Adaptive,0.0,-2888.4485328797236
sim--706515689.msf.Rep7,Deterministic,0.0,-2888.8413118317985
sim--706515689.msf.Rep8,Adaptive,0.0,-2889.9486378429447
sim--706515689.msf.Rep8,Deterministic,0.0,-2885.650852525032
sim--706515689.msf.Rep9,Adaptive,0.0,-2888.926483644399
sim--706515689.msf.Rep9,Deterministic,0.0,-2888.7795430388815
sim--706515689.msf.Rep10,Adaptive,0.0,-2889.1679863310555
sim--706515689.msf.Rep10,Deterministic,0.0,-2888.9717354245577
sim--706515689.msf.Rep11,Adaptive,0.0,-2888.2765529166345
sim--706515689.msf.Rep11,Deterministic,0.0,-2888.265110900608
sim--706515689.msf.Rep12,Adaptive,0.0,-2888.606525202923
sim--706515689.msf.Rep12,Deterministic,0.0,-2890.31297774654
sim--706515689.msf.Rep13,Adaptive,0.0,-2890.2302740459113
sim--706515689.msf.Rep13,Deterministic,0.0,-2887.950434876902
sim--706515689.msf.Rep14,Adaptive,0.0,-2888.648211424439
sim--706515689.msf.Rep14,Deterministic,0.0,-2888.816886381032
sim--706515689.msf.Rep15,Adaptive,0.0,-2887.480053246631
sim--706515689.msf.Rep15,Deterministic,0.0,-2890.385926023786
sim--706515689.msf.Rep16,Adaptive,0.0,-2888.8215223332854
sim--706515689.msf.Rep16,Deterministic,0.0,-2889.251855436823
sim--706515689.msf.Rep17,Adaptive,0.0,-2888.3033866528135
sim--706515689.msf.Rep17,Deterministic,0.0,-2887.0981310562684
sim--706515689.msf.Rep18,Adaptive,0.0,-2888.551219156064
sim--706515689.msf.Rep18,Deterministic,0.0,-2887.102927347457
sim--706515689.msf.Rep19,Adaptive,0.0,-2888.7242195048802
sim--706515689.msf.Rep19,Deterministic,0.0,-2886.683226272696
