#treeName,Method,NumericalLogZ,logZ
sim-1121221206.msf.Rep0,Adaptive,0.0,-1267.9300842642626
sim-1121221206.msf.Rep0,Deterministic,0.0,-1267.4844981771782
sim-1121221206.msf.Rep0,MCMC,NA,0.0
sim-1121221206.msf.Rep0,LIS,NA,-1268.2460317546315
sim-1121221206.msf.Rep0,SS,NA,-1268.6429612446516
sim-1121221206.msf.Rep1,Adaptive,0.0,-1267.4593112347472
sim-1121221206.msf.Rep1,Deterministic,0.0,-1267.0962847981632
sim-1121221206.msf.Rep1,MCMC,NA,0.0
sim-1121221206.msf.Rep1,LIS,NA,-1267.7440181591205
sim-1121221206.msf.Rep1,SS,NA,-1268.1358574974101
sim-1121221206.msf.Rep2,Adaptive,0.0,-1268.3361081397452
sim-1121221206.msf.Rep2,Deterministic,0.0,-1267.9542856018918
sim-1121221206.msf.Rep2,MCMC,NA,0.0
sim-1121221206.msf.Rep2,LIS,NA,-1267.8851241465775
sim-1121221206.msf.Rep2,SS,NA,-1268.6282285897032
sim-1121221206.msf.Rep3,Adaptive,0.0,-1267.4697311543594
sim-1121221206.msf.Rep3,Deterministic,0.0,-1267.3184403653759
sim-1121221206.msf.Rep3,MCMC,NA,0.0
sim-1121221206.msf.Rep3,LIS,NA,-1267.8208058881385
sim-1121221206.msf.Rep3,SS,NA,-1268.1251137554937
sim-1121221206.msf.Rep4,Adaptive,0.0,-1267.2535801103445
sim-1121221206.msf.Rep4,Deterministic,0.0,-1268.1947451984215
sim-1121221206.msf.Rep4,MCMC,NA,0.0
sim-1121221206.msf.Rep4,LIS,NA,-1268.2629819882422
sim-1121221206.msf.Rep4,SS,NA,-1268.5603275333447
sim-1121221206.msf.Rep5,Adaptive,0.0,-1267.9414625383804
sim-1121221206.msf.Rep5,Deterministic,0.0,-1268.17298708405
sim-1121221206.msf.Rep5,MCMC,NA,0.0
sim-1121221206.msf.Rep5,LIS,NA,-1267.8184743472148
sim-1121221206.msf.Rep5,SS,NA,-1268.2830413035888
sim-1121221206.msf.Rep6,Adaptive,0.0,-1267.2277695529995
sim-1121221206.msf.Rep6,Deterministic,0.0,-1267.5222302012578
sim-1121221206.msf.Rep6,MCMC,NA,0.0
sim-1121221206.msf.Rep6,LIS,NA,-1268.0257497277019
sim-1121221206.msf.Rep6,SS,NA,-1267.7046366386596
sim-1121221206.msf.Rep7,Adaptive,0.0,-1267.328625178666
sim-1121221206.msf.Rep7,Deterministic,0.0,-1267.683068748566
sim-1121221206.msf.Rep7,MCMC,NA,0.0
sim-1121221206.msf.Rep7,LIS,NA,-1267.9079582015909
sim-1121221206.msf.Rep7,SS,NA,-1267.7700613123218
sim-1121221206.msf.Rep8,Adaptive,0.0,-1267.7827057110496
sim-1121221206.msf.Rep8,Deterministic,0.0,-1268.272324361229
sim-1121221206.msf.Rep8,MCMC,NA,0.0
sim-1121221206.msf.Rep8,LIS,NA,-1267.9423099273586
sim-1121221206.msf.Rep8,SS,NA,-1268.3582389120431
sim-1121221206.msf.Rep9,Adaptive,0.0,-1267.4561216409973
sim-1121221206.msf.Rep9,Deterministic,0.0,-1267.1738473972491
sim-1121221206.msf.Rep9,MCMC,NA,0.0
sim-1121221206.msf.Rep9,LIS,NA,-1268.3965035380359
sim-1121221206.msf.Rep9,SS,NA,-1267.6078766398223
