#treeName,Method,NumericalLogZ,logZ
sim--571596271.msf.Rep0,Deterministic,0.0,-2973.953618483151
sim--571596271.msf.Rep1,Deterministic,0.0,-2969.5191499326047
sim--571596271.msf.Rep2,Deterministic,0.0,-2972.3492933711177
sim--571596271.msf.Rep3,Deterministic,0.0,-2976.425110224911
sim--571596271.msf.Rep4,Deterministic,0.0,-2980.2275243232234
sim--571596271.msf.Rep5,Deterministic,0.0,-2968.761532835679
sim--571596271.msf.Rep6,Deterministic,0.0,-2971.410038689354
sim--571596271.msf.Rep7,Deterministic,0.0,-2969.0890847124156
sim--571596271.msf.Rep8,Deterministic,0.0,-2982.035367771062
sim--571596271.msf.Rep9,Deterministic,0.0,-2962.078316026165
sim--571596271.msf.Rep10,Deterministic,0.0,-2968.584127982122
sim--571596271.msf.Rep11,Deterministic,0.0,-2977.9341548127277
sim--571596271.msf.Rep12,Deterministic,0.0,-2973.3120219475204
sim--571596271.msf.Rep13,Deterministic,0.0,-2970.944270227387
sim--571596271.msf.Rep14,Deterministic,0.0,-2971.1458163547277
sim--571596271.msf.Rep15,Deterministic,0.0,-2981.6828401848707
sim--571596271.msf.Rep16,Deterministic,0.0,-2977.563783040773
sim--571596271.msf.Rep17,Deterministic,0.0,-2975.511572676024
sim--571596271.msf.Rep18,Deterministic,0.0,-2967.0436439383575
sim--571596271.msf.Rep19,Deterministic,0.0,-2971.465632243671
