#treeName,Method,NumericalLogZ,logZ
sim-1835442223.msf.Rep0,Deterministic,0.0,-857.8827165631864
sim-1835442223.msf.Rep1,Deterministic,0.0,-857.5995155189789
sim-1835442223.msf.Rep2,Deterministic,0.0,-857.7952306271462
sim-1835442223.msf.Rep3,Deterministic,0.0,-857.9252799443607
sim-1835442223.msf.Rep4,Deterministic,0.0,-857.9570034276871
sim-1835442223.msf.Rep5,Deterministic,0.0,-857.6942216049674
sim-1835442223.msf.Rep6,Deterministic,0.0,-858.0166292600519
sim-1835442223.msf.Rep7,Deterministic,0.0,-857.8438399867586
sim-1835442223.msf.Rep8,Deterministic,0.0,-857.6399962135794
sim-1835442223.msf.Rep9,Deterministic,0.0,-857.7798654662788
sim-1835442223.msf.Rep10,Deterministic,0.0,-857.8758413330987
sim-1835442223.msf.Rep11,Deterministic,0.0,-857.8746859811728
sim-1835442223.msf.Rep12,Deterministic,0.0,-857.9749915351198
sim-1835442223.msf.Rep13,Deterministic,0.0,-857.9756201953661
sim-1835442223.msf.Rep14,Deterministic,0.0,-858.1969304068301
sim-1835442223.msf.Rep15,Deterministic,0.0,-858.0927126837643
sim-1835442223.msf.Rep16,Deterministic,0.0,-857.7893278120995
sim-1835442223.msf.Rep17,Deterministic,0.0,-857.5753357266382
sim-1835442223.msf.Rep18,Deterministic,0.0,-857.8221916836692
sim-1835442223.msf.Rep19,Deterministic,0.0,-857.7807102215013
